procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 568476 130860 1043804    0    0     0     0  332  447 92  8  0  0  0
 1  0      0 568476 130868 1043804    0    0     0    76  328  360 91  9  0  0  0
 1  0      0 568476 130868 1043804    0    0     0     0  323  456 93  7  0  0  0
 1  0      0 568476 130868 1043804    0    0     0     0  323  369 92  8  0  0  0
 1  0      0 568476 130868 1043804    0    0     0     0  323  375 93  7  0  0  0
 1  0      0 568476 130868 1043804    0    0     0     0  352  493 94  6  0  0  0
 1  0      0 568476 130868 1043804    0    0     0     0  387  404 99  1  0  0  0
 1  0      0 568288 130884 1043844    0    0     0    40  391  515 93  7  0  0  0
 1  0      0 568288 130884 1043844    0    0     0     0  389  411 98  2  0  0  0
 1  0      0 568288 130884 1043844    0    0     0     0  375  424 96  4  0  0  0
 1  0      0 568288 130884 1043844    0    0     0     0  368  405 95  5  0  0  0
 1  0      0 568288 130884 1043844    0    0     0     0  373  393 95  5  0  0  0
 1  1      0 568288 130892 1043836    0    0     0    24  381  422 98  2  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 568288 130892 1043844    0    0     0     0  387  421 97  3  0  0  0
 1  0      0 568288 130892 1043848    0    0     0     0  382  418 97  3  0  0  0
 2  0      0 568288 130892 1043848    0    0     0     0  376  418 94  6  0  0  0
 1  0      0 568288 130892 1043848    0    0     0     0  372  413 94  6  0  0  0
 1  0      0 568288 130892 1043848    0    0     0     0  372  415 95  5  0  0  0
 1  0      0 568276 130900 1043848    0    0     0    12  381  435 93  7  0  0  0
 2  0      0 568276 130900 1043848    0    0     0     0  309  321 93  7  0  0  0
 1  0      0 524284 130900 1043848    0    0     0     0  322  413 88 12  0  0  0
 4  0      0 524284 130900 1043848    0    0     0     0  325  401 93  7  0  0  0
 2  0      0 524284 130900 1043848    0    0     0     0  332  375 98  2  0  0  0
 1  0      0 524284 130900 1043848    0    0     0     0  308  321 96  4  0  0  0
 1  0      0 523664 130908 1043848    0    0     0    16  334  488 94  6  0  0  0
 3  0      0 523664 130908 1043848    0    0     0     0  323  437 93  7  0  0  0
 1  0      0 523664 130908 1043848    0    0     0     8  307  332 97  3  0  0  0
 2  0      0 502256 130908 1043848    0    0     0     0  309  334 98  2  0  0  0
 1  0      0 501880 130908 1043848    0    0     0     0  314  313 98  2  0  0  0
 2  0      0 501880 130908 1043848    0    0     0     0  306  306 97  3  0  0  0
 1  0      0 482024 130916 1043872    0    0     0    56  318  563 91  9  0  0  0
 1  0      0 419032 130916 1043872    0    0     0     0  308  492 95  5  0  0  0
 1  0      0 347980 130916 1043872    0    0     0     0  322  363 94  6  0  0  0
 1  0      0 305448 130916 1043872    0    0     0     0  311  369 96  4  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 243200 130916 1043872    0    0     0     0  312  384 91  9  0  0  0
 1  0      0 218400 130924 1043864    0    0     0    84  309  406 94  6  0  0  0
 1  0      0 217408 130924 1043872    0    0     0   108  318  389 95  5  0  0  0
 1  0      0 215300 130924 1043872    0    0     0     0  326  383 96  4  0  0  0
 1  0      0 211456 130924 1043872    0    0     0     0  301  385 91  9  0  0  0
 1  0      0 199800 130924 1043872    0    0     0     0  319  388 97  3  0  0  0
 1  0      0 193228 130924 1043876    0    0     0     0  322  375 97  3  0  0  0
 1  0      0 188516 130932 1044060    0    0     0    16  330  404 98  2  0  0  0
 1  0      0 183368 130932 1044220    0    0     0   208  333  426 97  3  0  0  0
 1  0      0 179152 130932 1044412    0    0     0     0  322  418 95  5  0  0  0
 1  0      0 172704 130932 1044520    0    0     0     0  333  382 96  4  0  0  0
 1  0      0 166380 130932 1044636    0    0     0     0  321  393 94  6  0  0  0
 1  0      0 160552 130940 1044784    0    0     0    16  328  373 96  4  0  0  0
 2  0      0 154848 130940 1044916    0    0     0     0  320  411 94  6  0  0  0
 1  0      0 149144 130940 1045064    0    0     0     0  321  382 96  4  0  0  0
 1  0      0 145052 130940 1045196    0    0     0     0  312  421 95  5  0  0  0
 1  0      0 139844 130940 1045336    0    0     0     0  321  410 95  5  0  0  0
 1  0      0 134140 130948 1045484    0    0     0    16  322  410 97  3  0  0  0
 1  0      0 125460 130948 1045620    0    0     0     4  324  414 95  5  0  0  0
 2  0      0 118888 130948 1045764    0    0     0     0  361  562 94  6  0  0  0
 1  0      0 119136 130948 1045860    0    0     0     0  352  493 95  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 119012 130948 1045952    0    0     0     0  331  601 88 12  0  0  0
 1  0      0 119012 130956 1046060    0    0     0    40  325  407 97  2  0  1  0
 1  0      0 118888 130956 1046200    0    0     0     4  285  399 96  4  0  0  0
 1  0      0 118640 130956 1046332    0    0     0     0  286  404 95  5  0  0  0
 2  0      0 118392 130956 1046492    0    0     0     0  289  401 98  2  0  0  0
 2  0      0 118144 130956 1046612    0    0     0     0  282  378 96  4  0  0  0
 1  0      0 117896 130964 1046748    0    0     0    16  289  403 98  2  0  0  0
 3  0      0 117648 130964 1046876    0    0     0  2980  308  404 96  4  0  0  0
 1  0      0 117276 130964 1047020    0    0     0     0  358  506 90 10  0  0  0
 2  0      0 117152 130964 1047200    0    0     0     0  341  424 96  4  0  0  0
 1  0      0 116904 130964 1047400    0    0     0     0  339  365 98  2  0  0  0
 2  0      0 116780 130972 1047560    0    0     0    44  352  421 96  4  0  0  0
 1  0      0 115788 130972 1047676    0    0     0     0  365  502 97  3  0  0  0
 2  0      0 115168 130972 1047720    0    0     0     0  367  481 96  4  0  0  0
 2  0      0 115044 130972 1047848    0    0     0     0  353  519 94  6  0  0  0
 1  0      0 114920 130972 1047940    0    0     0     0  356  512 92  8  0  0  0
 1  0      0 114672 130980 1048032    0    0     0    16  358  537 91  9  0  0  0
 1  0      0 114424 130980 1048148    0    0     0    48  361  503 93  7  0  0  0
 2  0      0 114548 130980 1048264    0    0     0     0  364  525 94  6  0  0  0
 1  0      0 162288 130980 1048396    0    0     0     0  339  465 92  8  0  0  0
 1  0      0 162288 130980 1048436    0    0     0     0  306  419 95  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 477984 130988 1050188    0    0     0  3260  316  509 89 11  0  0  0
 1  0      0 501072 130988 1044932    0    0     0     4  284  482 66 15 19  0  0
 1  0      0 500948 130988 1044932    0    0     0     0  304  280 98  2  0  0  0
 1  0      0 500948 130988 1044932    0    0     0     0  303  307 96  4  0  0  0
 1  0      0 500948 130988 1044932    0    0     0     0  297  284 98  2  0  0  0
 1  0      0 500948 130988 1044932    0    0     0     0  307  295 98  2  0  0  0
 1  0      0 500948 131000 1044932    0    0     0   140  309  297 98  2  0  0  0
 1  0      0 500948 131000 1044932    0    0     0     0  314  399 97  3  0  0  0
 1  0      0 500948 131000 1044932    0    0     0     0  311  300 99  1  0  0  0
 1  0      0 500948 131000 1044932    0    0     0     0  283  282 98  2  0  0  0
 1  0      0 500576 131000 1044932    0    0     0     0  325  453 95  5  0  0  0
 2  0      0 500576 131000 1044932    0    0     0     8  334  330 97  3  0  0  0
 1  0      0 500576 131008 1044932    0    0     0    52  325  335 94  6  0  0  0
 2  0      0 500576 131008 1044932    0    0     0     0  320  294 97  3  0  0  0
 1  0      0 500552 131008 1044932    0    0     0     0  321  291 97  3  0  0  0
 2  0      0 500572 131008 1044932    0    0     0     0  325  324 91  9  0  0  0
 1  0      0 500572 131008 1044932    0    0     0     0  331  296 95  5  0  0  0
 1  0      0 498216 131016 1044932    0    0     0    12  328  323 96  4  0  0  0
 1  0      0 465728 131016 1044932    0    0     0     0  333  441 93  7  0  0  0
 2  0      0 465728 131016 1044932    0    0     0     0  325  332 98  2  0  0  0
 1  0      0 465728 131016 1044932    0    0     0     0  316  330 96  4  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 465728 131016 1044932    0    0     0     0  329  382 92  8  0  0  0
 1  0      0 465728 131016 1044932    0    0     0     0  346  499 91  9  0  0  0
 2  0      0 465728 131024 1044932    0    0     0    12  341  421 92  8  0  0  0
 1  0      0 465272 131024 1044932    0    0     0     0  327  383 92  8  0  0  0
 3  0      0 428324 131024 1044956    0    0     0     4  364  687 82 18  0  0  0
 1  0      0 365952 131024 1044956    0    0     0     0  348  547 83 17  0  0  0
 3  0      0 314740 131024 1044956    0    0     0     0  343  463 77 23  0  0  0
 1  0      0 277416 131024 1044960    0    0     0     0  341  444 83 17  0  0  0
 1  0      0 223476 131032 1044960    0    0     0    80  347  501 85 15  0  0  0
 1  0      0 181688 131032 1044960    0    0     0     0  329  440 95  5  0  0  0
 2  0      0 180572 131032 1044960    0    0     0     0  314  390 94  6  0  0  0
 2  0      0 178588 131032 1044960    0    0     0  1584  321  383 94  6  0  0  0
 1  0      0 172884 131032 1044960    0    0     0     0  314  343 96  4  0  0  0
 1  0      0 162468 131040 1044960    0    0     0    36  311  360 98  2  0  0  0
 1  0      0 156516 131040 1045036    0    0     0     0  321  388 96  4  0  0  0
 1  0      0 150316 131040 1045236    0    0     0     0  317  410 95  5  0  0  0
 1  0      0 145108 131040 1045372    0    0     0     4  324  455 97  3  0  0  0
 1  0      0 139900 131040 1045528    0    0     0     0  306  399 97  3  0  0  0
 1  0      0 134692 131040 1045700    0    0     0     0  317  406 95  5  0  0  0
 4  0      0 126592 131048 1045808    0    0     0    16  318  394 97  3  0  0  0
 1  0      0 121796 131048 1045956    0    0     0     0  313  518 94  6  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 115968 131048 1046080    0    0     0     8  316  404 97  3  0  0  0
 1  0      0 112496 131048 1046216    0    0     0     0  305  426 94  6  0  0  0
 1  0      0 108156 131048 1046328    0    0     0     0  334  428 92  8  0  0  0
 1  0    512 115968 131056 1032924    0  296     0   348  351  478 90 10  0  0  0
 1  0    512 111008 131056 1033004    0    0     0     0  333  430 93  7  0  0  0
 1  0    512 108652 131056 1026560    0    0     0     0  345  436 93  7  0  0  0
 1  0    512 108712 131056 1019880    0   52     0    52  344  429 96  4  0  0  0
 1  0    512 109472 131056 1019904    0    0     0     0  347  548 91  9  0  0  0
 1  0    512 109224 131064 1020080    0    0     0    16  344  429 95  5  0  0  0
 1  0    512 108976 131064 1020196    0    0     0     0  319  430 87 13  0  0  0
 2  0    512 108728 131064 1020328    0    0     0     0  343  459 89 11  0  0  0
 2  0    512 108480 131064 1020476    0    0     0     0  379  539 94  6  0  0  0
 1  0    512 108232 131064 1020636    0    0     0     0  363  515 92  8  0  0  0
 1  0    512 107984 131072 1020788    0    0     0    16  381  556 94  6  0  0  0
 1  0    512 107612 131072 1020952    0    0     0     0  371  538 94  6  0  0  0
 1  0    512 107364 131072 1021092    0    0     0  3240  388  589 95  5  0  0  0
 1  0    512 107116 131072 1021344    0    0     0     0  372  531 93  7  0  0  0
 1  0    512 106868 131072 1021456    0    0     0     0  363  532 92  8  0  0  0
 1  0    512 106744 131080 1021616    0    0     0    44  358  507 94  6  0  0  0
 2  0    512 106248 131080 1021732    0    0     0     0  367  528 88 12  0  0  0
 2  0    512 105628 131080 1021776    0    0     0     0  379  555 94  6  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    512 105504 131080 1021940    0    0     0     0  381  534 95  5  0  0  0
 1  0    512 105256 131080 1022072    0    0     0     0  365  438 97  3  0  0  0
 1  0    512 105008 131088 1022212    0    0     0    16  338  443 96  4  0  0  0
 1  0    512 104884 131088 1022344    0    0     0     0  340  448 92  8  0  0  0
 1  0    512 152252 131088 1022428    0    0     0     0  336  417 92  8  0  0  0
 1  0    512 477360 131088 1022696    0    0    28  1556  351  487 87 12  0  1  0
 1  0    512 490408 131088 1019048    0    0     0  1444  319  718 75 13 13  0  0
 1  0    512 490788 131088 1019016    0    0     0     4  345  561 86 13  1  0  0
 5  0    512 483540 131100 1019092    0    0    52   140  352  696 88 12  0  0  0
 3  0    512 487512 131100 1019376    0    0   316     0  339 1774 81 19  0  0  0
 1  0    512 481572 131100 1022376    0    0     0     0  310  857 94  6  0  0  0
 1  0    512 481572 131100 1022380    0    0     0     0  308  541 92  8  0  0  0
 2  0    512 481572 131100 1022380    0    0     0     0  344  770 92  8  0  0  0
 2  0    512 463832 131100 1029296    0    0     0     0  339  635 94  6  0  0  0
 1  0    512 463832 131108 1029348    0    0     0    44  314  415 92  8  0  0  0
 1  0    512 463832 131108 1029348    0    0     0     0  310  529 94  6  0  0  0
 1  0    512 458608 131108 1029348    0    0     0     0  332  803 91  9  0  0  0
 1  0    512 458608 131108 1029348    0    0     0     0  303  321 91  9  0  0  0
 2  0    512 458608 131108 1029348    0    0     0     0  309  350 84 16  0  0  0
 1  0    512 462500 131108 1029348    0    0     0    20  315  626 86 14  0  0  0
 2  0    512 462872 131116 1029348    0    0     0    72  309  614 87 13  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    512 462872 131116 1029348    0    0     0     0  339  714 93  7  0  0  0
 1  0    512 462624 131116 1029352   32    0    32     0  341 1381 94  6  0  0  0
 1  0    512 433360 131116 1029352    0    0     0     0  329  287 98  2  0  0  0
 1  0    512 428772 131116 1029352    0    0     0     0  334  389 91  9  0  0  0
 1  0    512 428772 131116 1029352    0    0     0     8  331  370 97  3  0  0  0
 1  0    512 428772 131124 1029352    0    0     0    24  337  336 98  2  0  0  0
 1  0    512 428772 131124 1029352    0    0     0     0  324  345 97  3  0  0  0
 1  0    512 428772 131124 1029352    0    0     0     0  334  324 98  2  0  0  0
 1  0    512 428772 131124 1029352    0    0     0     0  326  302 97  3  0  0  0
 4  0    512 422568 131124 1029352    0    0     0   180  351  331 93  7  0  0  0
 1  0    512 382672 131124 1029352    0    0     0     0  334  305 93  7  0  0  0
 1  0    512 382672 131132 1029352    0    0     0    16  331  307 99  1  0  0  0
 1  0    512 382672 131132 1029352    0    0     0     0  333  333 98  2  0  0  0
 2  0    512 382044 131132 1029352    0    0     0     0  327 1431 92  8  0  0  0
 1  0    512 382052 131132 1029352    0    0     0     0  333  356 94  6  0  0  0
 1  0    512 382052 131132 1029352    0    0     0     0  326  289 97  3  0  0  0
 1  0    512 382052 131132 1029352    0    0     0     0  327  273 98  2  0  0  0
 1  0    512 382052 131140 1029352    0    0     0    12  340  373 93  7  0  0  0
 3  0    512 381292 131140 1029352    0    0     0     0  319  399 94  6  0  0  0
 1  0    512 363064 131140 1029352    0    0     0  1444  343  666 85 15  0  0  0
 1  0    512 287920 131140 1029376    0    0     0     0  336  499 89 11  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0    512 227532 131140 1029376    0    0     0     0  314 1449 89 11  0  0  0
 1  0    512 186116 131140 1029376    0    0     0     0  321  476 93  7  0  0  0
 1  0    512 119404 131148 1029376    0    0     0   108  318  389 93  7  0  0  0
 1  0    512 104028 131148 1023404    0   64     0    68  314  368 96  4  0  0  0
 1  0    512 107216 131148 1017224    0    8     0     8  329  366 98  2  0  0  0
 1  0    512 106756 130156 1012236    0    0     0     0  321  394 97  3  0  0  0
 3  0    512 106304 130156 1001296    0    0     0     0  319  375 95  5  0  0  0
 1  0    512 109796 130164 993120    0   28     0    44  375  551 93  7  0  0  0
 1  0    512 108768 130164 987916    0    0     0     0  369  522 92  8  0  0  0
 1  0    512 111360 130164 979768    0    0     0     0  385  542 95  5  0  0  0
 1  0    512 105456 130164 979892    0    0     0     0  342  541 94  6  0  0  0
 1  0    512 118368 130164 959936    0    0    24     0  333 1524 93  7  0  0  0
 1  0    512 111484 130172 960108    0    0     0    16  328  403 97  3  0  0  0
 1  0    512 105532 130172 960228    0    0     0     0  325  406 96  4  0  0  0
 1  0    512 107268 130172 952048    0    0     0     4  330  414 94  6  0  0  0
 1  0    512 125844 130172 927396    0    0     0     0  322  408 95  5  0  0  0
 1  0    512 119064 130172 927544    0    0     0     0  315  370 95  5  0  0  0
 2  0    512 109612 130180 928492    0    0   756    52  352  863 90 10  0  0  0
 2  0    512 105416 130180 928576    0    0     0     0  326  586 87 13  0  0  0
 2  0    512 107220 130180 922000    0    0     0     0  316  554 91  9  0  0  0
 2  0    512 108556 130180 921984    0    0     0     0  320  527 90 10  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0    512 108704 130180 922036    0    0     0     0  303  654 88 12  0  0  0
 2  0    512 108476 130188 922200    0    0     0    32  323  381 94  6  0  0  0
 1  0    512 108228 130188 922336    0    0     0     0  310  322 98  2  0  0  0
 1  0    512 108104 130188 922512    0    0     0   116  336  357 94  6  0  0  0
 1  0    512 108104 130188 922748    0    0     0     0  312  345 96  4  0  0  0
 1  0    512 107856 130188 922840    0    0     0     0  288  356 94  6  0  0  0
 1  0    512 108460 130196 922996    0    0     0    16  349  484 94  6  0  0  0
 3  0    512 107348 130196 923184    0    0    56     0  406  556 94  6  0  0  0
 1  0    512 107136 130196 923632    0    0   212  3260  412  641 94  6  0  0  0
 1  0    512 107136 130196 923840    0    0     0     0  403  487 97  3  0  0  0
 1  0    512 107012 130196 923960    0    0     0     0  398  476 96  4  0  0  0
 1  0    512 105772 130204 924132    0    0     0    64  404  514 90 10  0  0  0
 1  0    512 105648 130204 924232    0    0     0     0  397  462 93  7  0  0  0
 1  0    512 105400 130204 924356    0    0     0     0  403  612 93  7  0  0  0
 2  0    512 118800 130204 906148    0    0    24     0  415 1131 88 12  0  0  0
 2  0    512 118692 130204 906344    0    0     0     0  408  548 96  4  0  0  0
 1  0    512 166388 130212 906384    0    0     0    32  398  520 87 13  0  0  0
 1  0    512 166340 130212 906516    0    0     0     0  397  514 96  4  0  0  0
 2  0    512 504876 130212 903020    0    0     0  2932  376  649 76 18  6  0  0
 1  0    512 508976 130212 902888    0    0     0    24  397  880 81 19  0  0  0
 1  0    512 508992 130212 902888    0    0     0     0  386  453 92  8  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0    512 508992 130212 902888    0    0     0     0  399  689 88 12  0  0  0
 2  0    512 508992 130224 902888    0    0     0   172  381  659 94  6  0  0  0
 1  0    512 508992 130224 902888    0    0     0     0  359  481 96  4  0  0  0
 3  0    512 505236 130224 902888    0    0     0     0  379  919 93  7  0  0  0
 1  0    512 504760 130224 902888    0    0     0     0  369  703 91  9  0  0  0
 1  0    512 504636 130224 902888    0    0     0     0  378  582 96  4  0  0  0
 3  0    512 504744 130224 902888    0    0     0     0  382  649 94  6  0  0  0
 1  0    512 504692 130232 902888    0    0     0   568  402  502 91  9  0  0  0
 1  0    512 504700 130232 902888    0    0     0     0  326  336 96  4  0  0  0
 1  0    512 504700 130232 902888    0    0     0     0  322  284 95  5  0  0  0
 1  0    512 504700 130232 902888    0    0     0     0  336  380 94  6  0  0  0
 1  0    512 504808 130232 902888    0    0     0     0  334  548 91  9  0  0  0
 1  0    512 500824 130232 902888    0    0     0     0  330  554 94  6  0  0  0
 1  0    512 500856 130240 902888    0    0     0    44  321  404 97  3  0  0  0
 1  0    512 500856 130240 902888    0    0     0     8  320  511 95  5  0  0  0
 1  0    512 500856 130240 902888    0    0     0     0  313  370 96  4  0  0  0
 1  0    512 500856 130240 902888    0    0     0     0  308  288 98  2  0  0  0
 1  0    512 454460 130240 902888    0    0     0     0  311  499 90 10  0  0  0
 1  0    512 454508 130240 902888    0    0     0   148  334  301 97  3  0  0  0
 1  0    512 454508 130248 902888    0    0     0    52  306  285 96  4  0  0  0
 1  0    512 454508 130248 902892    0    0     0     0  291  300 99  1  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0    512 454508 130248 902892    0    0     0     0  300  331 97  3  0  0  0
 1  0    512 454508 130248 902892    0    0     0     0  306  288 98  2  0  0  0
 1  0    512 454508 130248 902892    0    0     0     0  293  295 96  4  0  0  0
 1  0    512 454508 130248 902892    0    0     0     0  306  304 99  1  0  0  0
 1  0    512 454508 130256 902892    0    0     0    12  314  292 98  2  0  0  0
 2  0    512 454508 130256 902892    0    0     0     0  308  251 99  1  0  0  0
 1  0    512 395324 130256 902916    0    0     0     4  330  797 88 12  0  0  0
 1  0    512 326524 130256 902916    0    0     0  1440  329  626 92  8  0  0  0
 1  0    512 268616 130256 902916    0    0     0     0  314  343 95  5  0  0  0
 1  0    512 208476 130256 902916    0    0     0     0  316  371 89 11  0  0  0
 1  0    512 171276 130264 902916    0    0     0   100  324  367 93  7  0  0  0
 1  0    512 168644 130264 902916    0    0     0     0  310  370 94  6  0  0  0
 3  0    512 165200 130264 902916    0    0     0     0  315  329 98  2  0  0  0
 1  0    512 152180 130264 902916    0    0     0     0  315  362 96  4  0  0  0
 1  0    512 145732 130264 902992    0    0     0     0  306  362 96  4  0  0  0
 3  0    512 138044 130264 903276    0    0     0     0  325  404 94  6  0  0  0
 1  0    512 131720 130272 903424    0    0     0    16  321  388 97  3  0  0  0
 1  0    512 124528 130272 903624    0    0     0     8  325  393 95  5  0  0  0
 1  0    512 117212 130272 903784    0    0     0     0  321  412 97  3  0  0  0
 1  0    512 112064 130272 903852    0    0     0     0  358  470 90 10  0  0  0
 1  0    512 105492 130272 904056    0    0     0     0  364  428 95  5  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    512 106428 130280 898016    0    0     0    28  390  728 89 11  0  0  0
 1  0    512 110996 130280 887740    0    0     0     4  365  471 90 10  0  0  0
 1  0    512 104844 130280 887872    0    0     0     0  389  648 86 14  0  0  0
 1  0    512 108024 130280 876716    0   12     0    12  401  830 88 12  0  0  0
 1  0    512 106084 130280 872012    0    0     0     0  367  501 88 12  0  0  0
 2  0    512 111744 130288 864524    0    0     0    16  360  502 85 15  0  0  0
 1  0    512 111484 130288 864652    0    0     0     0  371  656 89 11  0  0  0
 1  0    512 111520 130288 864724    0    0     0     0  374  503 89 11  0  0  0
 1  0    512 111396 130288 864928    0    0     0     0  362  525 90 10  0  0  0
 2  0    512 111148 130288 865120    0    0     0     0  345  468 91  9  0  0  0
 1  0    512 110900 130296 865216    0    0     0    40  341  451 86 14  0  0  0
 2  0    512 110776 130296 865416    0    0     0   116  377  628 85 15  0  0  0
 1  0    512 110528 130296 865504    0    0     0     0  345  714 87 13  0  0  0
 2  0    512 110024 130296 865676    0    0     0     0  363  876 85 15  0  0  0
 1  0    512 110032 130296 865824    0    0     0     0  323  520 90 10  0  0  0
 2  0    512 109652 130304 865972    0    0     0    16  345  725 84 16  0  0  0
 1  0    512 109660 130304 866164    0    0     0     0  329  513 91  9  0  0  0
 1  0    512 109412 130304 866252    0    0     0  3656  317  499 89 11  0  0  0
 1  0    512 108048 130304 866328    0    0     0     0  322  538 86 14  0  0  0
 4  0    512 107852 130304 866476    0    0     0     0  328  548 92  8  0  0  0
 1  0    512 107612 130312 866580    0    0     0    44  324  627 84 16  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0    512 107364 130312 866768    0    0     0     0  336  535 88 12  0  0  0
 1  0    512 107316 130312 866904    0    0     0     0  390  512 95  5  0  0  0
 1  0    512 155064 130312 866964    0    0     0     0  375  485 93  7  0  0  0
 1  0    512 155104 130312 867104    0    0     0     0  390  473 97  3  0  0  0
 0  0    512 493392 130320 863616    0    0     0  2584  341  596 70 15 14  0  0
 1  0    512 493860 130320 863580    0    0     0     4  357  499 85 12  3  0  0
 1  0    512 493888 130320 863592    0    0     0     8  352  379 91  9  0  0  0
 1  0    512 493888 130320 863592    0    0     0     0  386  414 99  1  0  0  0
 1  0    512 493392 130320 863592    0    0     0     0  392  690 92  8  0  0  0
 1  0    512 493664 130320 863592    0    0     0     0  372  461 88 12  0  0  0
 1  0    512 493452 130332 863592    0    0     0   152  386  534 94  6  0  0  0
 1  0    512 493576 130332 863592    0    0     0     0  380  370 98  2  0  0  0
 1  0    512 493576 130332 863592    0    0     0     0  370  379 94  6  0  0  0
 1  0    512 493576 130332 863592    0    0     0     0  384  384 96  4  0  0  0
 1  0    512 493576 130332 863592    0    0     0     0  418  762 89 11  0  0  0
 1  0    512 493576 130332 863592    0    0     0     0  408  627 93  7  0  0  0
 2  0    512 493560 130340 863592    0    0     0    16  389  543 92  8  0  0  0
 1  0    512 493548 130340 863592    0    0     0     0  388  574 91  9  0  0  0
 2  0    512 493552 130340 863592    0    0     0     0  379  411 95  5  0  0  0
 1  0    512 493560 130340 863592    0    0     0     0  383  392 97  3  0  0  0
 1  0    512 493560 130348 863584    0    0     0    48  397  576 90 10  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0    512 493560 130348 863592    0    0     0     0  403  563 93  7  0  0  0
 1  0    512 453368 130348 863616    0    0     0     4  397  732 90 10  0  0  0
 1  0    512 377480 130348 863616    0    0     0     0  403  619 94  6  0  0  0
 1  0    512 325400 130348 863616    0    0     0     0  381  463 86 14  0  0  0
 1  0    512 262036 130348 863616    0    0     0     8  413  736 92  8  0  0  0
 1  0    512 211940 130356 863616    0    0     0   252  390  435 88 12  0  0  0
 1  0    512 209460 130356 863616    0    0     0     0  353  742 94  6  0  0  0
 1  0    512 207104 130356 863616    0    0     0     0  346  678 92  8  0  0  0
 1  0    512 197928 130356 863616    0    0     0     0  322  468 93  7  0  0  0
 1  0    512 186272 130356 863616    0    0     0     0  333  496 97  3  0  0  0
 1  0    512 182056 130356 863768    0    0     0     0  321  506 94  6  0  0  0
 1  0    512 174616 130364 864032    0    0     0    16  341  525 96  4  0  0  0
 1  0    512 169284 130364 864164    0    0     0     0  301  419 94  6  0  0  0
 1  0    512 160976 130364 864332    0    0     0     0  329  371 97  3  0  0  0
 1  0    512 154776 130364 864484    0    0     0     0  314  423 97  3  0  0  0
 1  0    512 149444 130364 864588    0    0     0  1440  331  417 94  6  0  0  0
 1  0    512 143740 130372 864776    0    0     0    40  319  403 94  6  0  0  0
 1  0    512 138656 130372 864924    0    0     0     0  325  438 93  7  0  0  0
 1  0    512 132332 130372 865076    0    0     0     0  326  378 93  7  0  0  0
 2  0    512 126752 130372 865248    0    0     0     0  333  380 91  9  0  0  0
 1  0    512 116708 130372 865400    0    0     0     8  329  396 92  8  0  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0    512 109020 130380 865572    0    0     0    16  335  379 91  9  0  0  0
 1  0    512 111608 130380 865648    0    0     0     0  333  382 92  8  0  0  0
